feature_set,scaler,n_features,k,inertia,silhouette,calinski_harabasz,davies_bouldin,min_cluster_size,min_cluster_pct,behavioural_separation,declared_separation,flag_redundancy,actionable,substantive,viable
prd_full,minmax,83,6,4097.716623302756,0.13088977408565755,207.32670146989136,2.3270354096083383,148,0.074,0.004637142547426954,0.16816949107092552,0.12895634614517365,True,False,False
prd_full,minmax,83,7,3959.257717289679,0.12083848287558249,190.34075626436345,2.417356606607196,148,0.074,0.004863176439265193,0.1685240374323643,0.11499648461407797,True,False,False
prd_full,minmax,83,8,3908.719142386002,0.106896705683639,168.8551947886781,2.4979568864623314,148,0.074,0.005031286731493859,0.21372105029797095,0.16676319070304357,True,False,False
prd_full,minmax,83,9,3765.4861160313544,0.11192681696144491,162.75821454214483,2.339597716185397,148,0.074,0.005008094411026699,0.2392832034551674,0.18660686150473713,True,False,False
prd_full,minmax,83,10,3690.628467894366,0.1041669898756938,152.01911195533344,2.276981367045004,128,0.064,0.005690377905683987,0.28596280782191347,0.2229656583865948,True,False,False
prd_full,log_standard,83,2,25593.606555791644,0.08913591750107579,202.12089672676072,3.053844923002098,902,0.451,0.19363207276145078,0.006552473922637844,0.01431976499540438,True,True,True
prd_full,log_standard,83,3,23689.537562889032,0.09236150044166495,189.38401334535126,2.704632982367164,451,0.2255,0.15840484804720487,0.16342568832320978,0.17070586952876818,True,False,False
prd_full,log_standard,83,4,21903.563926124698,0.10437909178178748,190.73227318510814,2.2994350955942227,103,0.0515,0.14889994107140805,0.32434190141093355,0.21553268443403165,True,False,False
prd_full,log_standard,83,5,20846.77809240632,0.09250206268543121,175.5086344251514,2.327983074616727,103,0.0515,0.2264327152437193,0.3263335977925497,0.17421628879969953,True,False,False
prd_full,log_standard,83,6,20033.078711091683,0.10028681084850283,162.2350623430251,2.1874288097150516,100,0.05,0.23767638500630303,0.4108431358201243,0.3830862245542057,True,False,False
prd_full,log_standard,83,7,19279.637974333815,0.09135572342783563,153.38978063950609,2.1265932625044353,95,0.0475,0.232669598760427,0.477914927053914,0.5553565985698891,True,False,False
prd_full,log_standard,83,8,18778.65891012788,0.0851066668812505,142.50860864892528,2.08284581004926,89,0.0445,0.2852221175017508,0.4641412803503997,0.4602543393448317,True,False,False
prd_full,log_standard,83,9,18301.11977407535,0.08996500781010919,134.37852778744946,2.260819355245034,73,0.0365,0.32306420049738255,0.4702928054538702,0.4865202155511079,True,False,False
prd_full,log_standard,83,10,17916.5477972836,0.08991263871605579,126.6962632940511,2.211246479316017,76,0.038,0.37181864683246535,0.44979335928956315,0.3924395343891407,True,False,False
